"File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – 5%File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Qualifying Name","FIPS","Area (Land)","Area (Water)","Place (State FIPS + Place FIPS)","Urban Area Central Place","Voting District","ZIP Code Tabulation Area (3-digit)","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 1% File","Median Year Structure Built"
Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,Geo_PLACESE,Geo_UACP,Geo_VTD,Geo_ZCTA3,Geo_TAZ,Geo_UGA,Geo_PUMA1,SE_A10057_001
"ACSSF","pa","140","00","0009100",,,,,"42","101",,,"030600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030600","Census Tract 306",,,"Census Tract 306, Philadelphia County, Pennsylvania","42101030600","1007764","0",,,,,,,,1953
"ACSSF","pa","140","00","0009101",,,,,"42","101",,,"030700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030700","Census Tract 307",,,"Census Tract 307, Philadelphia County, Pennsylvania","42101030700","655249","0",,,,,,,,1966
"ACSSF","pa","140","00","0009102",,,,,"42","101",,,"030800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030800","Census Tract 308",,,"Census Tract 308, Philadelphia County, Pennsylvania","42101030800","795704","0",,,,,,,,1954
"ACSSF","pa","140","00","0009103",,,,,"42","101",,,"030900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030900","Census Tract 309",,,"Census Tract 309, Philadelphia County, Pennsylvania","42101030900","644878","0",,,,,,,,1956
"ACSSF","pa","140","00","0009104",,,,,"42","101",,,"031000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031000","Census Tract 310",,,"Census Tract 310, Philadelphia County, Pennsylvania","42101031000","1063414","0",,,,,,,,1956
"ACSSF","pa","140","00","0009105",,,,,"42","101",,,"031101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031101","Census Tract 311.01",,,"Census Tract 311.01, Philadelphia County, Pennsylvania","42101031101","349649","0",,,,,,,,1951
"ACSSF","pa","140","00","0009106",,,,,"42","101",,,"031102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031102","Census Tract 311.02",,,"Census Tract 311.02, Philadelphia County, Pennsylvania","42101031102","398109","0",,,,,,,,1951
"ACSSF","pa","140","00","0009107",,,,,"42","101",,,"031200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031200","Census Tract 312",,,"Census Tract 312, Philadelphia County, Pennsylvania","42101031200","383593","0",,,,,,,,1952
"ACSSF","pa","140","00","0009108",,,,,"42","101",,,"031300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031300","Census Tract 313",,,"Census Tract 313, Philadelphia County, Pennsylvania","42101031300","688086","0",,,,,,,,1955
"ACSSF","pa","140","00","0009109",,,,,"42","101",,,"031401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031401","Census Tract 314.01",,,"Census Tract 314.01, Philadelphia County, Pennsylvania","42101031401","594849","0",,,,,,,,1952
"ACSSF","pa","140","00","0009110",,,,,"42","101",,,"031402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031402","Census Tract 314.02",,,"Census Tract 314.02, Philadelphia County, Pennsylvania","42101031402","521131","0",,,,,,,,1955
"ACSSF","pa","140","00","0009111",,,,,"42","101",,,"031501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031501","Census Tract 315.01",,,"Census Tract 315.01, Philadelphia County, Pennsylvania","42101031501","587249","0",,,,,,,,1951
"ACSSF","pa","140","00","0009112",,,,,"42","101",,,"031502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031502","Census Tract 315.02",,,"Census Tract 315.02, Philadelphia County, Pennsylvania","42101031502","621108","0",,,,,,,,1954
"ACSSF","pa","140","00","0009113",,,,,"42","101",,,"031600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031600","Census Tract 316",,,"Census Tract 316, Philadelphia County, Pennsylvania","42101031600","731130","0",,,,,,,,1950
"ACSSF","pa","140","00","0009114",,,,,"42","101",,,"031700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031700","Census Tract 317",,,"Census Tract 317, Philadelphia County, Pennsylvania","42101031700","889536","0",,,,,,,,1956
"ACSSF","pa","140","00","0009115",,,,,"42","101",,,"031800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031800","Census Tract 318",,,"Census Tract 318, Philadelphia County, Pennsylvania","42101031800","509349","0",,,,,,,,1952
"ACSSF","pa","140","00","0009116",,,,,"42","101",,,"031900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031900","Census Tract 319",,,"Census Tract 319, Philadelphia County, Pennsylvania","42101031900","773215","0",,,,,,,,1950
"ACSSF","pa","140","00","0009117",,,,,"42","101",,,"032000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032000","Census Tract 320",,,"Census Tract 320, Philadelphia County, Pennsylvania","42101032000","680731","0",,,,,,,,1954
"ACSSF","pa","140","00","0009118",,,,,"42","101",,,"032100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032100","Census Tract 321",,,"Census Tract 321, Philadelphia County, Pennsylvania","42101032100","552925","0",,,,,,,,1952
"ACSSF","pa","140","00","0009119",,,,,"42","101",,,"032300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032300","Census Tract 323",,,"Census Tract 323, Philadelphia County, Pennsylvania","42101032300","600044","0",,,,,,,,1956
"ACSSF","pa","140","00","0009120",,,,,"42","101",,,"032500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032500","Census Tract 325",,,"Census Tract 325, Philadelphia County, Pennsylvania","42101032500","839319","0",,,,,,,,1942
"ACSSF","pa","140","00","0009121",,,,,"42","101",,,"032600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032600","Census Tract 326",,,"Census Tract 326, Philadelphia County, Pennsylvania","42101032600","809320","0",,,,,,,,1948
"ACSSF","pa","140","00","0009122",,,,,"42","101",,,"032900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032900","Census Tract 329",,,"Census Tract 329, Philadelphia County, Pennsylvania","42101032900","922923","10049",,,,,,,,1954
"ACSSF","pa","140","00","0009123",,,,,"42","101",,,"033000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033000","Census Tract 330",,,"Census Tract 330, Philadelphia County, Pennsylvania","42101033000","733440","0",,,,,,,,1954
"ACSSF","pa","140","00","0009124",,,,,"42","101",,,"033101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033101","Census Tract 331.01",,,"Census Tract 331.01, Philadelphia County, Pennsylvania","42101033101","486948","0",,,,,,,,1950
"ACSSF","pa","140","00","0009125",,,,,"42","101",,,"033102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033102","Census Tract 331.02",,,"Census Tract 331.02, Philadelphia County, Pennsylvania","42101033102","719269","0",,,,,,,,1955
"ACSSF","pa","140","00","0009126",,,,,"42","101",,,"033200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033200","Census Tract 332",,,"Census Tract 332, Philadelphia County, Pennsylvania","42101033200","842716","0",,,,,,,,1956
"ACSSF","pa","140","00","0009127",,,,,"42","101",,,"033300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033300","Census Tract 333",,,"Census Tract 333, Philadelphia County, Pennsylvania","42101033300","1073385","0",,,,,,,,1968
"ACSSF","pa","140","00","0009128",,,,,"42","101",,,"033400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033400","Census Tract 334",,,"Census Tract 334, Philadelphia County, Pennsylvania","42101033400","1136240","0",,,,,,,,1960
"ACSSF","pa","140","00","0009129",,,,,"42","101",,,"033500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033500","Census Tract 335",,,"Census Tract 335, Philadelphia County, Pennsylvania","42101033500","943012","0",,,,,,,,1961
"ACSSF","pa","140","00","0009130",,,,,"42","101",,,"033600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033600","Census Tract 336",,,"Census Tract 336, Philadelphia County, Pennsylvania","42101033600","1153470","0",,,,,,,,1957
"ACSSF","pa","140","00","0009131",,,,,"42","101",,,"033701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033701","Census Tract 337.01",,,"Census Tract 337.01, Philadelphia County, Pennsylvania","42101033701","971971","0",,,,,,,,1959
"ACSSF","pa","140","00","0009132",,,,,"42","101",,,"033702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033702","Census Tract 337.02",,,"Census Tract 337.02, Philadelphia County, Pennsylvania","42101033702","1057801","0",,,,,,,,1960
"ACSSF","pa","140","00","0009133",,,,,"42","101",,,"033800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033800","Census Tract 338",,,"Census Tract 338, Philadelphia County, Pennsylvania","42101033800","1400214","0",,,,,,,,1960
"ACSSF","pa","140","00","0009134",,,,,"42","101",,,"033900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033900","Census Tract 339",,,"Census Tract 339, Philadelphia County, Pennsylvania","42101033900","1140699","0",,,,,,,,1954
"ACSSF","pa","140","00","0009135",,,,,"42","101",,,"034000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034000","Census Tract 340",,,"Census Tract 340, Philadelphia County, Pennsylvania","42101034000","763894","729",,,,,,,,1959
"ACSSF","pa","140","00","0009136",,,,,"42","101",,,"034100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034100","Census Tract 341",,,"Census Tract 341, Philadelphia County, Pennsylvania","42101034100","1338392","0",,,,,,,,1958
"ACSSF","pa","140","00","0009137",,,,,"42","101",,,"034200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034200","Census Tract 342",,,"Census Tract 342, Philadelphia County, Pennsylvania","42101034200","1237805","0",,,,,,,,1974
"ACSSF","pa","140","00","0009138",,,,,"42","101",,,"034400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034400","Census Tract 344",,,"Census Tract 344, Philadelphia County, Pennsylvania","42101034400","3419032","13905",,,,,,,,1963
"ACSSF","pa","140","00","0009139",,,,,"42","101",,,"034501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034501","Census Tract 345.01",,,"Census Tract 345.01, Philadelphia County, Pennsylvania","42101034501","447469","0",,,,,,,,1977
"ACSSF","pa","140","00","0009140",,,,,"42","101",,,"034502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034502","Census Tract 345.02",,,"Census Tract 345.02, Philadelphia County, Pennsylvania","42101034502","1021734","0",,,,,,,,1974
"ACSSF","pa","140","00","0009141",,,,,"42","101",,,"034600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034600","Census Tract 346",,,"Census Tract 346, Philadelphia County, Pennsylvania","42101034600","1855725","3687",,,,,,,,1974
"ACSSF","pa","140","00","0009142",,,,,"42","101",,,"034701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034701","Census Tract 347.01",,,"Census Tract 347.01, Philadelphia County, Pennsylvania","42101034701","1148286","57",,,,,,,,1959
"ACSSF","pa","140","00","0009143",,,,,"42","101",,,"034702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034702","Census Tract 347.02",,,"Census Tract 347.02, Philadelphia County, Pennsylvania","42101034702","1032346","0",,,,,,,,1958
"ACSSF","pa","140","00","0009144",,,,,"42","101",,,"034801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034801","Census Tract 348.01",,,"Census Tract 348.01, Philadelphia County, Pennsylvania","42101034801","1385962","5188",,,,,,,,1951
"ACSSF","pa","140","00","0009145",,,,,"42","101",,,"034802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034802","Census Tract 348.02",,,"Census Tract 348.02, Philadelphia County, Pennsylvania","42101034802","1232182","8015",,,,,,,,1959
"ACSSF","pa","140","00","0009146",,,,,"42","101",,,"034803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034803","Census Tract 348.03",,,"Census Tract 348.03, Philadelphia County, Pennsylvania","42101034803","1271528","8028",,,,,,,,1959
"ACSSF","pa","140","00","0009147",,,,,"42","101",,,"034900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034900","Census Tract 349",,,"Census Tract 349, Philadelphia County, Pennsylvania","42101034900","1944025","8263",,,,,,,,1962
"ACSSF","pa","140","00","0009148",,,,,"42","101",,,"035100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035100","Census Tract 351",,,"Census Tract 351, Philadelphia County, Pennsylvania","42101035100","997445","666022",,,,,,,,1976
"ACSSF","pa","140","00","0009149",,,,,"42","101",,,"035200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035200","Census Tract 352",,,"Census Tract 352, Philadelphia County, Pennsylvania","42101035200","1850925","14613",,,,,,,,1969
"ACSSF","pa","140","00","0009150",,,,,"42","101",,,"035301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035301","Census Tract 353.01",,,"Census Tract 353.01, Philadelphia County, Pennsylvania","42101035301","1398722","13466",,,,,,,,1967
"ACSSF","pa","140","00","0009151",,,,,"42","101",,,"035302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035302","Census Tract 353.02",,,"Census Tract 353.02, Philadelphia County, Pennsylvania","42101035302","1498641","17290",,,,,,,,1966
"ACSSF","pa","140","00","0009152",,,,,"42","101",,,"035500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035500","Census Tract 355",,,"Census Tract 355, Philadelphia County, Pennsylvania","42101035500","2290052","1067",,,,,,,,1964
"ACSSF","pa","140","00","0009153",,,,,"42","101",,,"035601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035601","Census Tract 356.01",,,"Census Tract 356.01, Philadelphia County, Pennsylvania","42101035601","2029700","12503",,,,,,,,1970
"ACSSF","pa","140","00","0009154",,,,,"42","101",,,"035602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035602","Census Tract 356.02",,,"Census Tract 356.02, Philadelphia County, Pennsylvania","42101035602","1394857","1871",,,,,,,,1966
"ACSSF","pa","140","00","0009155",,,,,"42","101",,,"035701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035701","Census Tract 357.01",,,"Census Tract 357.01, Philadelphia County, Pennsylvania","42101035701","598633","718",,,,,,,,1969
"ACSSF","pa","140","00","0009156",,,,,"42","101",,,"035702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035702","Census Tract 357.02",,,"Census Tract 357.02, Philadelphia County, Pennsylvania","42101035702","1559150","0",,,,,,,,1968
"ACSSF","pa","140","00","0009157",,,,,"42","101",,,"035800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035800","Census Tract 358",,,"Census Tract 358, Philadelphia County, Pennsylvania","42101035800","1757642","2013",,,,,,,,1968
"ACSSF","pa","140","00","0009158",,,,,"42","101",,,"035900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035900","Census Tract 359",,,"Census Tract 359, Philadelphia County, Pennsylvania","42101035900","2244712","2511",,,,,,,,1964
"ACSSF","pa","140","00","0009159",,,,,"42","101",,,"036000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036000","Census Tract 360",,,"Census Tract 360, Philadelphia County, Pennsylvania","42101036000","2043080","638",,,,,,,,1971
"ACSSF","pa","140","00","0009160",,,,,"42","101",,,"036100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036100","Census Tract 361",,,"Census Tract 361, Philadelphia County, Pennsylvania","42101036100","1205996","7044",,,,,,,,1968
"ACSSF","pa","140","00","0009161",,,,,"42","101",,,"036201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036201","Census Tract 362.01",,,"Census Tract 362.01, Philadelphia County, Pennsylvania","42101036201","1031927","15195",,,,,,,,1966
"ACSSF","pa","140","00","0009162",,,,,"42","101",,,"036202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036202","Census Tract 362.02",,,"Census Tract 362.02, Philadelphia County, Pennsylvania","42101036202","1102852","2329",,,,,,,,1966
"ACSSF","pa","140","00","0009163",,,,,"42","101",,,"036203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036203","Census Tract 362.03",,,"Census Tract 362.03, Philadelphia County, Pennsylvania","42101036203","1532105","1401",,,,,,,,1965
"ACSSF","pa","140","00","0009164",,,,,"42","101",,,"036301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036301","Census Tract 363.01",,,"Census Tract 363.01, Philadelphia County, Pennsylvania","42101036301","2409454","5442",,,,,,,,1968
"ACSSF","pa","140","00","0009165",,,,,"42","101",,,"036302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036302","Census Tract 363.02",,,"Census Tract 363.02, Philadelphia County, Pennsylvania","42101036302","520968","0",,,,,,,,1964
"ACSSF","pa","140","00","0009166",,,,,"42","101",,,"036303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036303","Census Tract 363.03",,,"Census Tract 363.03, Philadelphia County, Pennsylvania","42101036303","2556620","4141",,,,,,,,1964
"ACSSF","pa","140","00","0009167",,,,,"42","101",,,"036400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036400","Census Tract 364",,,"Census Tract 364, Philadelphia County, Pennsylvania","42101036400","4512446","8107",,,,,,,,2014
"ACSSF","pa","140","00","0009168",,,,,"42","101",,,"036501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036501","Census Tract 365.01",,,"Census Tract 365.01, Philadelphia County, Pennsylvania","42101036501","1816210","7169",,,,,,,,1970
"ACSSF","pa","140","00","0009169",,,,,"42","101",,,"036502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036502","Census Tract 365.02",,,"Census Tract 365.02, Philadelphia County, Pennsylvania","42101036502","1733146","0",,,,,,,,1973
"ACSSF","pa","140","00","0009170",,,,,"42","101",,,"036600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036600","Census Tract 366",,,"Census Tract 366, Philadelphia County, Pennsylvania","42101036600","1150250","1548489",,,,,,,,1994
"ACSSF","pa","140","00","0009171",,,,,"42","101",,,"036700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036700","Census Tract 367",,,"Census Tract 367, Philadelphia County, Pennsylvania","42101036700","729908","0",,,,,,,,1997
"ACSSF","pa","140","00","0009172",,,,,"42","101",,,"036901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036901","Census Tract 369.01",,,"Census Tract 369.01, Philadelphia County, Pennsylvania","42101036901","973722","113282",,,,,,,,
"ACSSF","pa","140","00","0009173",,,,,"42","101",,,"036902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036902","Census Tract 369.02",,,"Census Tract 369.02, Philadelphia County, Pennsylvania","42101036902","883507","49251",,,,,,,,2008
"ACSSF","pa","140","00","0009174",,,,,"42","101",,,"037200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037200","Census Tract 372",,,"Census Tract 372, Philadelphia County, Pennsylvania","42101037200","1027185","0",,,,,,,,0
"ACSSF","pa","140","00","0009175",,,,,"42","101",,,"037300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037300","Census Tract 373",,,"Census Tract 373, Philadelphia County, Pennsylvania","42101037300","2597399","135359",,,,,,,,1970
"ACSSF","pa","140","00","0009176",,,,,"42","101",,,"037500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037500","Census Tract 375",,,"Census Tract 375, Philadelphia County, Pennsylvania","42101037500","1033282","1496",,,,,,,,1955
"ACSSF","pa","140","00","0009177",,,,,"42","101",,,"037600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037600","Census Tract 376",,,"Census Tract 376, Philadelphia County, Pennsylvania","42101037600","694156","0",,,,,,,,1950
"ACSSF","pa","140","00","0009178",,,,,"42","101",,,"037700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037700","Census Tract 377",,,"Census Tract 377, Philadelphia County, Pennsylvania","42101037700","736880","0",,,,,,,,1988
"ACSSF","pa","140","00","0009179",,,,,"42","101",,,"037800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037800","Census Tract 378",,,"Census Tract 378, Philadelphia County, Pennsylvania","42101037800","3764033","1907950",,,,,,,,0
"ACSSF","pa","140","00","0009180",,,,,"42","101",,,"037900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037900","Census Tract 379",,,"Census Tract 379, Philadelphia County, Pennsylvania","42101037900","1400253","11282",,,,,,,,1941
"ACSSF","pa","140","00","0009181",,,,,"42","101",,,"038000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038000","Census Tract 380",,,"Census Tract 380, Philadelphia County, Pennsylvania","42101038000","874362","7008",,,,,,,,0
"ACSSF","pa","140","00","0009182",,,,,"42","101",,,"038100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038100","Census Tract 381",,,"Census Tract 381, Philadelphia County, Pennsylvania","42101038100","3322102","1644074",,,,,,,,0
"ACSSF","pa","140","00","0009183",,,,,"42","101",,,"038200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038200","Census Tract 382",,,"Census Tract 382, Philadelphia County, Pennsylvania","42101038200","1828675","13220",,,,,,,,0
"ACSSF","pa","140","00","0009184",,,,,"42","101",,,"038301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038301","Census Tract 383.01",,,"Census Tract 383.01, Philadelphia County, Pennsylvania","42101038301","753750","0",,,,,,,,1942
"ACSSF","pa","140","00","0009185",,,,,"42","101",,,"038400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038400","Census Tract 384",,,"Census Tract 384, Philadelphia County, Pennsylvania","42101038400","2590560","0",,,,,,,,1967
"ACSSF","pa","140","00","0009186",,,,,"42","101",,,"038500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038500","Census Tract 385",,,"Census Tract 385, Philadelphia County, Pennsylvania","42101038500","1344519","2576",,,,,,,,0
"ACSSF","pa","140","00","0009187",,,,,"42","101",,,"038600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038600","Census Tract 386",,,"Census Tract 386, Philadelphia County, Pennsylvania","42101038600","3310650","32074",,,,,,,,1949
"ACSSF","pa","140","00","0009188",,,,,"42","101",,,"038700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038700","Census Tract 387",,,"Census Tract 387, Philadelphia County, Pennsylvania","42101038700","2051448","22042",,,,,,,,0
"ACSSF","pa","140","00","0009189",,,,,"42","101",,,"038800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038800","Census Tract 388",,,"Census Tract 388, Philadelphia County, Pennsylvania","42101038800","1390293","4751",,,,,,,,0
"ACSSF","pa","140","00","0009190",,,,,"42","101",,,"038900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038900","Census Tract 389",,,"Census Tract 389, Philadelphia County, Pennsylvania","42101038900","1280554","0",,,,,,,,1952
"ACSSF","pa","140","00","0009191",,,,,"42","101",,,"039001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101039001","Census Tract 390.01",,,"Census Tract 390.01, Philadelphia County, Pennsylvania","42101039001","943337","0",,,,,,,,1949
"ACSSF","pa","140","00","0009192",,,,,"42","101",,,"039002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101039002","Census Tract 390.02",,,"Census Tract 390.02, Philadelphia County, Pennsylvania","42101039002","1087570","0",,,,,,,,1950
"ACSSF","pa","140","00","0009193",,,,,"42","101",,,"039100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101039100","Census Tract 391",,,"Census Tract 391, Philadelphia County, Pennsylvania","42101039100","1119799","133239",,,,,,,,1952
"ACSSF","pa","140","00","0009194",,,,,"42","101",,,"980001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980001","Census Tract 9800.01",,,"Census Tract 9800.01, Philadelphia County, Pennsylvania","42101980001","2526129","693368",,,,,,,,
"ACSSF","pa","140","00","0009195",,,,,"42","101",,,"980002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980002","Census Tract 9800.02",,,"Census Tract 9800.02, Philadelphia County, Pennsylvania","42101980002","5919457","564570",,,,,,,,
"ACSSF","pa","140","00","0009196",,,,,"42","101",,,"980003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980003","Census Tract 9800.03",,,"Census Tract 9800.03, Philadelphia County, Pennsylvania","42101980003","454315","62922",,,,,,,,
"ACSSF","pa","140","00","0009197",,,,,"42","101",,,"980100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980100","Census Tract 9801",,,"Census Tract 9801, Philadelphia County, Pennsylvania","42101980100","5340607","241115",,,,,,,,0
"ACSSF","pa","140","00","0009198",,,,,"42","101",,,"980200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980200","Census Tract 9802",,,"Census Tract 9802, Philadelphia County, Pennsylvania","42101980200","4916641","250846",,,,,,,,
"ACSSF","pa","140","00","0009199",,,,,"42","101",,,"980300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980300","Census Tract 9803",,,"Census Tract 9803, Philadelphia County, Pennsylvania","42101980300","7596033","22736",,,,,,,,
