Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
"42101000101","Census Tract 1.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008807",,,,,"42","101",,,"000101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000101","Census Tract 1.01",,,,2004,1683,28,0,157,0,99,37,83.98,1.4,0,7.83,0,4.94,1.85
"42101000102","Census Tract 1.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008808",,,,,"42","101",,,"000102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000102","Census Tract 1.02",,,,2752,2511,82,0,76,0,48,35,91.24,2.98,0,2.76,0,1.74,1.27
"42101000200","Census Tract 2, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008809",,,,,"42","101",,,"000200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000200","Census Tract 2",,,,3414,1063,225,0,1888,0,3,235,31.14,6.59,0,55.3,0,0.09,6.88
"42101000300","Census Tract 3, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008810",,,,,"42","101",,,"000300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000300","Census Tract 3",,,,3566,2269,218,3,615,0,56,405,63.63,6.11,0.08,17.25,0,1.57,11.36
"42101000401","Census Tract 4.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008811",,,,,"42","101",,,"000401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000401","Census Tract 4.01",,,,2573,1595,375,0,475,0,0,128,61.99,14.57,0,18.46,0,0,4.97
"42101000403","Census Tract 4.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008812",,,,,"42","101",,,"000403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000403","Census Tract 4.03",,,,965,836,27,4,63,0,0,35,86.63,2.8,0.41,6.53,0,0,3.63
"42101000404","Census Tract 4.04, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008813",,,,,"42","101",,,"000404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000404","Census Tract 4.04",,,,3260,2656,113,0,426,0,0,65,81.47,3.47,0,13.07,0,0,1.99
"42101000500","Census Tract 5, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008814",,,,,"42","101",,,"000500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000500","Census Tract 5",,,,2977,1285,964,37,425,0,40,226,43.16,32.38,1.24,14.28,0,1.34,7.59
"42101000600","Census Tract 6, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008815",,,,,"42","101",,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000600","Census Tract 6",,,,1465,1048,153,0,240,0,0,24,71.54,10.44,0,16.38,0,0,1.64
"42101000701","Census Tract 7.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008816",,,,,"42","101",,,"000701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000701","Census Tract 7.01",,,,1682,1343,21,0,291,0,27,0,79.85,1.25,0,17.3,0,1.61,0
"42101000702","Census Tract 7.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008817",,,,,"42","101",,,"000702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000702","Census Tract 7.02",,,,2181,1106,110,18,683,0,156,108,50.71,5.04,0.83,31.32,0,7.15,4.95
"42101000801","Census Tract 8.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008818",,,,,"42","101",,,"000801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000801","Census Tract 8.01",,,,1670,1244,29,0,170,0,0,227,74.49,1.74,0,10.18,0,0,13.59
"42101000803","Census Tract 8.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008819",,,,,"42","101",,,"000803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000803","Census Tract 8.03",,,,2916,2411,105,0,266,0,28,106,82.68,3.6,0,9.12,0,0.96,3.64
"42101000805","Census Tract 8.05, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008820",,,,,"42","101",,,"000805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000805","Census Tract 8.05",,,,2532,1817,43,0,463,0,59,150,71.76,1.7,0,18.29,0,2.33,5.92
"42101000806","Census Tract 8.06, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008821",,,,,"42","101",,,"000806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000806","Census Tract 8.06",,,,2227,1836,39,0,275,0,0,77,82.44,1.75,0,12.35,0,0,3.46
"42101000901","Census Tract 9.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008822",,,,,"42","101",,,"000901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000901","Census Tract 9.01",,,,2073,1452,273,0,262,0,39,47,70.04,13.17,0,12.64,0,1.88,2.27
"42101000902","Census Tract 9.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008823",,,,,"42","101",,,"000902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101000902","Census Tract 9.02",,,,2795,1982,125,43,518,0,70,57,70.91,4.47,1.54,18.53,0,2.5,2.04
"42101001001","Census Tract 10.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008824",,,,,"42","101",,,"001001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001001","Census Tract 10.01",,,,2809,2571,5,0,97,9,9,118,91.53,0.18,0,3.45,0.32,0.32,4.2
"42101001002","Census Tract 10.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008825",,,,,"42","101",,,"001002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001002","Census Tract 10.02",,,,3693,3207,31,0,333,0,0,122,86.84,0.84,0,9.02,0,0,3.3
"42101001101","Census Tract 11.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008826",,,,,"42","101",,,"001101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001101","Census Tract 11.01",,,,4217,2677,608,0,330,0,72,530,63.48,14.42,0,7.83,0,1.71,12.57
"42101001102","Census Tract 11.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008827",,,,,"42","101",,,"001102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001102","Census Tract 11.02",,,,2669,2162,146,0,182,48,0,131,81,5.47,0,6.82,1.8,0,4.91
"42101001201","Census Tract 12.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008828",,,,,"42","101",,,"001201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001201","Census Tract 12.01",,,,4243,3396,179,12,244,0,25,387,80.04,4.22,0.28,5.75,0,0.59,9.12
"42101001203","Census Tract 12.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008829",,,,,"42","101",,,"001203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001203","Census Tract 12.03",,,,1973,1808,39,0,80,0,30,16,91.64,1.98,0,4.05,0,1.52,0.81
"42101001204","Census Tract 12.04, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008830",,,,,"42","101",,,"001204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001204","Census Tract 12.04",,,,2958,2418,122,5,238,20,0,155,81.74,4.12,0.17,8.05,0.68,0,5.24
"42101001301","Census Tract 13.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008831",,,,,"42","101",,,"001301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001301","Census Tract 13.01",,,,1924,963,552,0,171,0,13,225,50.05,28.69,0,8.89,0,0.68,11.69
"42101001302","Census Tract 13.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008832",,,,,"42","101",,,"001302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001302","Census Tract 13.02",,,,5086,3668,1015,0,243,0,56,104,72.12,19.96,0,4.78,0,1.1,2.04
"42101001400","Census Tract 14, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008833",,,,,"42","101",,,"001400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001400","Census Tract 14",,,,4227,2852,802,0,220,0,80,273,67.47,18.97,0,5.2,0,1.89,6.46
"42101001500","Census Tract 15, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008834",,,,,"42","101",,,"001500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001500","Census Tract 15",,,,3231,1918,805,0,346,0,0,162,59.36,24.91,0,10.71,0,0,5.01
"42101001600","Census Tract 16, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008835",,,,,"42","101",,,"001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001600","Census Tract 16",,,,2349,2046,122,0,113,0,24,44,87.1,5.19,0,4.81,0,1.02,1.87
"42101001700","Census Tract 17, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008836",,,,,"42","101",,,"001700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001700","Census Tract 17",,,,3029,2262,119,0,87,0,8,553,74.68,3.93,0,2.87,0,0.26,18.26
"42101001800","Census Tract 18, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008837",,,,,"42","101",,,"001800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001800","Census Tract 18",,,,3299,2503,490,0,163,0,0,143,75.87,14.85,0,4.94,0,0,4.33
"42101001900","Census Tract 19, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008838",,,,,"42","101",,,"001900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101001900","Census Tract 19",,,,4044,2345,978,0,502,0,25,194,57.99,24.18,0,12.41,0,0.62,4.8
"42101002000","Census Tract 20, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008839",,,,,"42","101",,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002000","Census Tract 20",,,,2004,660,1014,7,162,0,35,126,32.93,50.6,0.35,8.08,0,1.75,6.29
"42101002100","Census Tract 21, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008840",,,,,"42","101",,,"002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002100","Census Tract 21",,,,2381,1014,1029,0,234,0,10,94,42.59,43.22,0,9.83,0,0.42,3.95
"42101002200","Census Tract 22, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008841",,,,,"42","101",,,"002200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002200","Census Tract 22",,,,2482,1073,1171,0,92,0,113,33,43.23,47.18,0,3.71,0,4.55,1.33
"42101002300","Census Tract 23, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008842",,,,,"42","101",,,"002300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002300","Census Tract 23",,,,2977,2093,21,0,642,0,121,100,70.31,0.71,0,21.57,0,4.06,3.36
"42101002400","Census Tract 24, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008843",,,,,"42","101",,,"002400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002400","Census Tract 24",,,,4860,3720,304,129,487,0,0,220,76.54,6.26,2.65,10.02,0,0,4.53
"42101002500","Census Tract 25, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008844",,,,,"42","101",,,"002500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002500","Census Tract 25",,,,4420,2496,1002,145,617,0,27,133,56.47,22.67,3.28,13.96,0,0.61,3.01
"42101002701","Census Tract 27.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008845",,,,,"42","101",,,"002701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002701","Census Tract 27.01",,,,3899,2566,402,83,437,0,229,182,65.81,10.31,2.13,11.21,0,5.87,4.67
"42101002702","Census Tract 27.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008846",,,,,"42","101",,,"002702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002702","Census Tract 27.02",,,,4484,3590,292,0,86,0,76,440,80.06,6.51,0,1.92,0,1.69,9.81
"42101002801","Census Tract 28.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008847",,,,,"42","101",,,"002801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002801","Census Tract 28.01",,,,4500,2393,42,18,1201,71,513,262,53.18,0.93,0.4,26.69,1.58,11.4,5.82
"42101002802","Census Tract 28.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008848",,,,,"42","101",,,"002802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002802","Census Tract 28.02",,,,5535,3632,386,0,1148,0,119,250,65.62,6.97,0,20.74,0,2.15,4.52
"42101002900","Census Tract 29, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008849",,,,,"42","101",,,"002900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101002900","Census Tract 29",,,,4096,3060,127,0,357,0,37,515,74.71,3.1,0,8.72,0,0.9,12.57
"42101003001","Census Tract 30.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008850",,,,,"42","101",,,"003001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003001","Census Tract 30.01",,,,3419,1204,610,1,1239,0,121,244,35.21,17.84,0.03,36.24,0,3.54,7.14
"42101003002","Census Tract 30.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008851",,,,,"42","101",,,"003002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003002","Census Tract 30.02",,,,3124,1186,1140,0,344,0,226,228,37.96,36.49,0,11.01,0,7.23,7.3
"42101003100","Census Tract 31, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008852",,,,,"42","101",,,"003100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003100","Census Tract 31",,,,5227,1449,3031,58,88,0,440,161,27.72,57.99,1.11,1.68,0,8.42,3.08
"42101003200","Census Tract 32, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008853",,,,,"42","101",,,"003200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003200","Census Tract 32",,,,3946,784,2382,9,212,0,176,383,19.87,60.36,0.23,5.37,0,4.46,9.71
"42101003300","Census Tract 33, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008854",,,,,"42","101",,,"003300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003300","Census Tract 33",,,,6373,3375,2144,0,500,0,172,182,52.96,33.64,0,7.85,0,2.7,2.86
"42101003600","Census Tract 36, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008855",,,,,"42","101",,,"003600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003600","Census Tract 36",,,,6918,1268,4273,90,1069,0,94,124,18.33,61.77,1.3,15.45,0,1.36,1.79
"42101003701","Census Tract 37.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008856",,,,,"42","101",,,"003701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003701","Census Tract 37.01",,,,6013,1333,2743,82,1236,0,384,235,22.17,45.62,1.36,20.56,0,6.39,3.91
"42101003702","Census Tract 37.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008857",,,,,"42","101",,,"003702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003702","Census Tract 37.02",,,,3871,919,1624,35,1075,0,26,192,23.74,41.95,0.9,27.77,0,0.67,4.96
"42101003800","Census Tract 38, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008858",,,,,"42","101",,,"003800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003800","Census Tract 38",,,,3914,3508,46,0,210,0,0,150,89.63,1.18,0,5.37,0,0,3.83
"42101003901","Census Tract 39.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008859",,,,,"42","101",,,"003901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003901","Census Tract 39.01",,,,6400,4772,375,0,976,0,78,199,74.56,5.86,0,15.25,0,1.22,3.11
"42101003902","Census Tract 39.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008860",,,,,"42","101",,,"003902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101003902","Census Tract 39.02",,,,5569,5300,0,0,113,0,0,156,95.17,0,0,2.03,0,0,2.8
"42101004001","Census Tract 40.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008861",,,,,"42","101",,,"004001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004001","Census Tract 40.01",,,,4111,2952,90,0,266,0,478,325,71.81,2.19,0,6.47,0,11.63,7.91
"42101004002","Census Tract 40.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008862",,,,,"42","101",,,"004002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004002","Census Tract 40.02",,,,5199,4058,215,0,586,0,0,340,78.05,4.14,0,11.27,0,0,6.54
"42101004101","Census Tract 41.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008863",,,,,"42","101",,,"004101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004101","Census Tract 41.01",,,,5029,2071,535,0,1888,0,294,241,41.18,10.64,0,37.54,0,5.85,4.79
"42101004103","Census Tract 41.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008864",,,,,"42","101",,,"004103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004103","Census Tract 41.03",,,,4751,1137,191,0,1391,0,1747,285,23.93,4.02,0,29.28,0,36.77,6
"42101004104","Census Tract 41.04, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008865",,,,,"42","101",,,"004104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004104","Census Tract 41.04",,,,4143,1607,0,0,2054,0,94,388,38.79,0,0,49.58,0,2.27,9.37
"42101004201","Census Tract 42.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008866",,,,,"42","101",,,"004201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004201","Census Tract 42.01",,,,4985,3853,27,5,928,0,33,139,77.29,0.54,0.1,18.62,0,0.66,2.79
"42101004202","Census Tract 42.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008867",,,,,"42","101",,,"004202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101004202","Census Tract 42.02",,,,5592,4012,151,0,921,0,371,137,71.75,2.7,0,16.47,0,6.63,2.45
"42101005400","Census Tract 54, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008868",,,,,"42","101",,,"005400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101005400","Census Tract 54",,,,1578,342,1130,0,69,0,9,28,21.67,71.61,0,4.37,0,0.57,1.77
"42101005500","Census Tract 55, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008869",,,,,"42","101",,,"005500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101005500","Census Tract 55",,,,6525,687,5171,12,103,0,89,463,10.53,79.25,0.18,1.58,0,1.36,7.1
"42101005600","Census Tract 56, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008870",,,,,"42","101",,,"005600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101005600","Census Tract 56",,,,1171,61,1019,0,2,0,17,72,5.21,87.02,0,0.17,0,1.45,6.15
"42101006000","Census Tract 60, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008871",,,,,"42","101",,,"006000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006000","Census Tract 60",,,,6239,451,4751,0,278,0,385,374,7.23,76.15,0,4.46,0,6.17,5.99
"42101006100","Census Tract 61, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008872",,,,,"42","101",,,"006100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006100","Census Tract 61",,,,2784,168,2437,0,161,0,0,18,6.03,87.54,0,5.78,0,0,0.65
"42101006200","Census Tract 62, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008873",,,,,"42","101",,,"006200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006200","Census Tract 62",,,,4252,385,3669,0,198,0,0,0,9.05,86.29,0,4.66,0,0,0
"42101006300","Census Tract 63, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008874",,,,,"42","101",,,"006300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006300","Census Tract 63",,,,4069,155,3286,0,289,0,73,266,3.81,80.76,0,7.1,0,1.79,6.54
"42101006400","Census Tract 64, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008875",,,,,"42","101",,,"006400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006400","Census Tract 64",,,,4711,291,3954,139,158,0,31,138,6.18,83.93,2.95,3.35,0,0.66,2.93
"42101006500","Census Tract 65, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008876",,,,,"42","101",,,"006500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006500","Census Tract 65",,,,4270,122,3899,0,0,10,177,62,2.86,91.31,0,0,0.23,4.15,1.45
"42101006600","Census Tract 66, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008877",,,,,"42","101",,,"006600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006600","Census Tract 66",,,,3536,208,2969,10,244,0,47,58,5.88,83.96,0.28,6.9,0,1.33,1.64
"42101006700","Census Tract 67, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008878",,,,,"42","101",,,"006700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101006700","Census Tract 67",,,,7901,369,6830,10,272,0,103,317,4.67,86.44,0.13,3.44,0,1.3,4.01
"42101007000","Census Tract 70, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008879",,,,,"42","101",,,"007000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007000","Census Tract 70",,,,3620,29,3448,0,0,22,15,106,0.8,95.25,0,0,0.61,0.41,2.93
"42101007101","Census Tract 71.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008880",,,,,"42","101",,,"007101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007101","Census Tract 71.01",,,,2642,147,2352,0,34,0,23,86,5.56,89.02,0,1.29,0,0.87,3.26
"42101007102","Census Tract 71.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008881",,,,,"42","101",,,"007102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007102","Census Tract 71.02",,,,4436,246,4030,31,0,0,107,22,5.55,90.85,0.7,0,0,2.41,0.5
"42101007200","Census Tract 72, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008882",,,,,"42","101",,,"007200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007200","Census Tract 72",,,,4486,121,3682,0,37,0,96,550,2.7,82.08,0,0.82,0,2.14,12.26
"42101007300","Census Tract 73, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008883",,,,,"42","101",,,"007300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007300","Census Tract 73",,,,3173,570,2364,0,116,0,48,75,17.96,74.5,0,3.66,0,1.51,2.36
"42101007400","Census Tract 74, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008884",,,,,"42","101",,,"007400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007400","Census Tract 74",,,,4535,406,3255,0,114,0,23,737,8.95,71.78,0,2.51,0,0.51,16.25
"42101007700","Census Tract 77, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008885",,,,,"42","101",,,"007700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007700","Census Tract 77",,,,1991,1100,363,0,276,0,58,194,55.25,18.23,0,13.86,0,2.91,9.74
"42101007800","Census Tract 78, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008886",,,,,"42","101",,,"007800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007800","Census Tract 78",,,,4232,2426,875,0,595,34,86,216,57.33,20.68,0,14.06,0.8,2.03,5.1
"42101007900","Census Tract 79, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008887",,,,,"42","101",,,"007900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101007900","Census Tract 79",,,,4321,2289,877,0,368,49,155,583,52.97,20.3,0,8.52,1.13,3.59,13.49
"42101008000","Census Tract 80, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008888",,,,,"42","101",,,"008000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008000","Census Tract 80",,,,4045,938,2786,0,42,0,46,233,23.19,68.88,0,1.04,0,1.14,5.76
"42101008101","Census Tract 81.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008889",,,,,"42","101",,,"008101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008101","Census Tract 81.01",,,,3320,294,3026,0,0,0,0,0,8.86,91.14,0,0,0,0,0
